Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7460,   8, 7047, 8.76, 2.74,0.006718,0.015625
  5, 7094,  89, 6890, 3.43, 0.45,0.010625,0.015625
 10, 7061,  82, 6890, 2.95, 0.45,0.012187,0.015625
 15, 7019,  86, 6890, 2.33, 0.45,0.017656,0.015625
 20, 7031,  85, 6890, 2.51, 0.45,0.017656,0.015625
 25, 7048,  78, 6890, 2.76, 0.45,0.015625,0.000000
 30, 7024,  89, 6890, 2.41, 0.45,0.021875,0.015625
 35, 7016,  78, 6890, 2.29, 0.45,0.021562,0.046875
 40, 7037,  94, 6890, 2.60, 0.45,0.017500,0.015625
 45, 7028,  90, 6890, 2.46, 0.45,0.027812,0.046875
 50, 7002,  89, 6890, 2.08, 0.45,0.025000,0.015625
