Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6627,  11, 6403,14.42,10.55,0.182031,0.203125
  5, 6620,  75, 6308,14.30, 8.91,0.276718,0.218750
 10, 6621,  77, 6370,14.31, 9.98,0.302812,0.234375
 15, 6601,  82, 6266,13.97, 8.18,0.330468,0.406250
 20, 6616,  70, 6291,14.23, 8.62,0.340625,0.500000
 25, 6631,  73, 6273,14.49, 8.30,0.368281,0.359375
 30, 6615,  85, 6283,14.21, 8.48,0.407656,0.406250
 35, 6618,  86, 6289,14.26, 8.58,0.437656,1.062500
 40, 6618,  76, 6343,14.26, 9.51,0.450625,0.343750
 45, 6620,  77, 6386,14.30,10.26,0.471562,0.468750
 50, 6627,  76, 6401,14.42,10.51,0.496718,0.484375
