Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6533,   9, 6166, 9.71, 3.54,0.122656,0.125000
  5, 6450,  70, 6003, 8.31, 0.81,0.187187,0.265625
 10, 6415, 101, 6003, 7.72, 0.81,0.225468,0.281250
 15, 6440,  88, 6015, 8.14, 1.01,0.229375,0.281250
 20, 6423,  76, 6003, 7.86, 0.81,0.232031,0.312500
 25, 6434,  83, 6083, 8.04, 2.15,0.254843,0.406250
 30, 6460,  79, 6137, 8.48, 3.06,0.261718,0.265625
 35, 6437,  79, 6003, 8.09, 0.81,0.276875,0.453125
 40, 6470,  82, 6003, 8.65, 0.81,0.294687,0.406250
 45, 6483,  66, 6006, 8.87, 0.86,0.283281,0.546875
 50, 6478,  70, 6110, 8.78, 2.60,0.300781,0.312500
