Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3158,   4, 3080,16.66,13.78,0.014531,0.015625
  5, 3125,  40, 2938,15.44, 8.53,0.022500,0.031250
 10, 3115,  61, 3021,15.07,11.60,0.033437,0.031250
 15, 3105,  63, 2884,14.70, 6.54,0.031875,0.078125
 20, 3113,  54, 2818,15.00, 4.10,0.035000,0.046875
 25, 3111,  57, 2924,14.92, 8.02,0.039062,0.031250
 30, 3118,  60, 2938,15.18, 8.53,0.037812,0.031250
 35, 3119,  56, 2878,15.22, 6.32,0.037187,0.093750
 40, 3109,  64, 2816,14.85, 4.03,0.044062,0.078125
 45, 3115,  56, 2803,15.07, 3.55,0.047812,0.062500
 50, 3122,  53, 2845,15.33, 5.10,0.047812,0.078125
