Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7733,  11, 7541,16.65,13.76,0.221718,0.250000
  5, 7710,  86, 7435,16.31,12.16,0.345156,0.437500
 10, 7683, 124, 7435,15.90,12.16,0.423437,0.484375
 15, 7663, 116, 7396,15.60,11.57,0.442656,0.593750
 20, 7674, 124, 7426,15.76,12.02,0.485312,0.703125
 25, 7671, 125, 7358,15.72,11.00,0.533906,0.640625
 30, 7696, 114, 7435,16.10,12.16,0.552812,0.875000
 35, 7682, 119, 7258,15.88, 9.49,0.606406,1.031250
 40, 7705, 132, 7426,16.23,12.02,0.685000,0.750000
 45, 7695, 109, 7376,16.08,11.27,0.678437,0.921875
 50, 7717, 118, 7432,16.41,12.11,0.738437,1.109375
