Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2287,   5, 2231, 9.27, 6.59,0.028750,0.031250
  5, 2233, 127, 2161, 6.69, 3.25,0.054218,0.046875
 10, 2220, 127, 2110, 6.07, 0.81,0.062187,0.093750
 15, 2232, 106, 2117, 6.64, 1.15,0.063437,0.062500
 20, 2223, 121, 2117, 6.21, 1.15,0.075156,0.093750
 25, 2221, 113, 2117, 6.12, 1.15,0.079531,0.125000
 30, 2225, 125, 2117, 6.31, 1.15,0.091562,0.093750
 35, 2215, 116, 2116, 5.83, 1.10,0.095468,0.156250
 40, 2226, 115, 2128, 6.35, 1.67,0.104531,0.109375
 45, 2221, 114, 2117, 6.12, 1.15,0.112031,0.109375
 50, 2223, 111, 2147, 6.21, 2.58,0.117187,0.171875
