Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1371,   3, 1301, 7.70, 2.20,0.020937,0.031250
  5, 1367,  39, 1329, 7.38, 4.40,0.026093,0.031250
 10, 1369,  41, 1294, 7.54, 1.65,0.029843,0.031250
 15, 1365,  45, 1280, 7.23, 0.55,0.031562,0.046875
 20, 1363,  42, 1294, 7.07, 1.65,0.035937,0.062500
 25, 1361,  52, 1294, 6.91, 1.65,0.040468,0.046875
 30, 1364,  37, 1329, 7.15, 4.40,0.039062,0.031250
 35, 1364,  41, 1296, 7.15, 1.81,0.042656,0.078125
 40, 1359,  40, 1294, 6.76, 1.65,0.047031,0.046875
 45, 1366,  39, 1296, 7.31, 1.81,0.048281,0.062500
 50, 1365,  41, 1296, 7.23, 1.81,0.052343,0.093750
