Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2220,   3, 2183, 6.47, 4.70,0.007031,0.000000
  5, 2147,  72, 2119, 2.97, 1.63,0.011562,0.015625
 10, 2134,  80, 2119, 2.35, 1.63,0.011718,0.000000
 15, 2131,  72, 2119, 2.21, 1.63,0.018281,0.015625
 20, 2139,  69, 2119, 2.59, 1.63,0.017812,0.031250
 25, 2131,  67, 2119, 2.21, 1.63,0.019375,0.031250
 30, 2133,  56, 2119, 2.30, 1.63,0.015468,0.031250
 35, 2134,  64, 2119, 2.35, 1.63,0.016093,0.015625
 40, 2135,  64, 2119, 2.40, 1.63,0.020312,0.031250
 45, 2134,  71, 2119, 2.35, 1.63,0.021093,0.015625
 50, 2132,  73, 2119, 2.25, 1.63,0.022187,0.015625
