Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7332,   8, 7000, 6.90, 2.06,0.005625,0.015625
  5, 7095,  58, 6870, 3.44, 0.16,0.009375,0.000000
 10, 7053,  72, 6890, 2.83, 0.45,0.009843,0.015625
 15, 7018,  76, 6870, 2.32, 0.16,0.016250,0.015625
 20, 7007,  68, 6859, 2.16, 0.00,0.018593,0.031250
 25, 7017,  72, 6870, 2.30, 0.16,0.018906,0.015625
 30, 7015,  81, 6859, 2.27, 0.00,0.022187,0.031250
 35, 7017,  82, 6870, 2.30, 0.16,0.021875,0.015625
 40, 7023,  89, 6870, 2.39, 0.16,0.022656,0.015625
 45, 7041,  82, 6859, 2.65, 0.00,0.021562,0.031250
 50, 7003,  84, 6870, 2.10, 0.16,0.020000,0.015625
