Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1269,   3, 1218, 7.09, 2.78,0.025781,0.046875
  5, 1244,  63, 1198, 4.98, 1.10,0.052968,0.046875
 10, 1237,  77, 1185, 4.39, 0.00,0.062187,0.046875
 15, 1238,  60, 1198, 4.47, 1.10,0.068125,0.062500
 20, 1241,  69, 1199, 4.73, 1.18,0.072656,0.078125
 25, 1239,  71, 1185, 4.56, 0.00,0.090468,0.125000
 30, 1235,  81, 1185, 4.22, 0.00,0.106250,0.187500
 35, 1233,  71, 1185, 4.05, 0.00,0.110937,0.218750
 40, 1237,  68, 1185, 4.39, 0.00,0.128437,0.218750
 45, 1232,  94, 1185, 3.97, 0.00,0.145468,0.093750
 50, 1236,  75, 1185, 4.30, 0.00,0.139218,0.187500
