Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7969,  12, 7353,13.63, 4.85,0.015468,0.015625
  5, 7539, 171, 7157, 7.50, 2.05,0.030781,0.031250
 10, 7483, 167, 7100, 6.70, 1.24,0.032343,0.046875
 15, 7479, 160, 7152, 6.64, 1.98,0.032656,0.046875
 20, 7496, 154, 7058, 6.89, 0.64,0.035156,0.046875
 25, 7457, 150, 7116, 6.33, 1.47,0.037812,0.062500
 30, 7458, 147, 7058, 6.35, 0.64,0.037968,0.062500
 35, 7445, 165, 7058, 6.16, 0.64,0.041406,0.046875
 40, 7483, 163, 7105, 6.70, 1.31,0.043750,0.046875
 45, 7500, 159, 7105, 6.94, 1.31,0.046718,0.046875
 50, 7485, 165, 7116, 6.73, 1.47,0.047656,0.046875
