Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2400,   6, 2282, 6.43, 1.20,0.029687,0.015625
  5, 2338,  87, 2255, 3.68, 0.00,0.045000,0.031250
 10, 2349,  76, 2255, 4.17, 0.00,0.048281,0.046875
 15, 2337,  84, 2255, 3.64, 0.00,0.055312,0.046875
 20, 2342,  81, 2255, 3.86, 0.00,0.057968,0.062500
 25, 2335,  66, 2255, 3.55, 0.00,0.060312,0.046875
 30, 2336,  76, 2255, 3.59, 0.00,0.065781,0.046875
 35, 2341,  80, 2255, 3.81, 0.00,0.072812,0.046875
 40, 2356,  77, 2255, 4.48, 0.00,0.078281,0.046875
 45, 2353,  83, 2255, 4.35, 0.00,0.084687,0.062500
 50, 2347,  77, 2255, 4.08, 0.00,0.086875,0.109375
