Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3665,   6, 3518, 7.13, 2.84,0.012343,0.015625
  5, 3614,  23, 3454, 5.64, 0.96,0.016875,0.015625
 10, 3591,  56, 3454, 4.97, 0.96,0.030156,0.031250
 15, 3577,  43, 3454, 4.56, 0.96,0.024375,0.031250
 20, 3597,  42, 3454, 5.14, 0.96,0.030000,0.031250
 25, 3591,  51, 3454, 4.97, 0.96,0.035312,0.031250
 30, 3604,  48, 3454, 5.35, 0.96,0.037343,0.031250
 35, 3603,  54, 3454, 5.32, 0.96,0.039531,0.031250
 40, 3598,  54, 3465, 5.17, 1.29,0.033750,0.015625
 45, 3619,  62, 3454, 5.79, 0.96,0.045781,0.078125
 50, 3618,  59, 3454, 5.76, 0.96,0.046875,0.046875
