Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 5924,   8, 5796,14.96,12.48,0.124375,0.109375
  5, 5876,  90, 5484,14.03, 6.42,0.206250,0.343750
 10, 5884, 113, 5716,14.19,10.93,0.238437,0.484375
 15, 5868, 104, 5717,13.88,10.95,0.245468,0.390625
 20, 5881,  94, 5670,14.13,10.03,0.254531,0.312500
 25, 5868, 126, 5650,13.88, 9.64,0.299375,0.453125
 30, 5881, 112, 5643,14.13, 9.51,0.303437,0.578125
 35, 5881, 104, 5636,14.13, 9.37,0.310156,0.515625
 40, 5915,  91, 5719,14.79,10.98,0.308906,0.421875
 45, 5904,  96, 5722,14.57,11.04,0.332656,0.546875
 50, 5884,  89, 5573,14.19, 8.15,0.335625,0.703125
