Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1032,   8,  960,10.14, 2.45,0.022656,0.031250
  5, 1003,  76,  937, 7.04, 0.00,0.032031,0.046875
 10,  989,  94,  937, 5.55, 0.00,0.039062,0.062500
 15,  997,  84,  937, 6.40, 0.00,0.040468,0.046875
 20,  992,  85,  937, 5.87, 0.00,0.044687,0.031250
 25, 1004,  70,  937, 7.15, 0.00,0.042343,0.031250
 30, 1004,  73,  937, 7.15, 0.00,0.045625,0.046875
 35, 1006,  80,  937, 7.36, 0.00,0.050937,0.046875
 40, 1008,  80,  937, 7.58, 0.00,0.052187,0.046875
 45, 1007,  84,  937, 7.47, 0.00,0.055937,0.062500
 50, 1011,  78,  937, 7.90, 0.00,0.057187,0.046875
