Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1812,   9, 1728, 9.49, 4.41,0.028593,0.031250
  5, 1746, 113, 1694, 5.50, 2.36,0.046718,0.078125
 10, 1757, 119, 1694, 6.16, 2.36,0.052031,0.046875
 15, 1748, 105, 1694, 5.62, 2.36,0.053593,0.046875
 20, 1792, 110, 1694, 8.28, 2.36,0.060781,0.078125
 25, 1773,  92, 1655, 7.13, 0.00,0.059843,0.062500
 30, 1788, 105, 1694, 8.04, 2.36,0.067968,0.062500
 35, 1791,  96, 1694, 8.22, 2.36,0.070312,0.093750
 40, 1799,  94, 1694, 8.70, 2.36,0.074375,0.109375
 45, 1787,  95, 1694, 7.98, 2.36,0.078750,0.093750
 50, 1807, 109, 1694, 9.18, 2.36,0.089375,0.078125
