Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6690,   8, 6280,19.72,12.38,0.144687,0.140625
  5, 6652,  65, 6190,19.04,10.77,0.216250,0.453125
 10, 6576,  90, 6148,17.68,10.02,0.247500,0.187500
 15, 6617,  95, 6093,18.41, 9.04,0.276250,0.359375
 20, 6584, 118, 6200,17.82,10.95,0.318750,0.203125
 25, 6629,  87, 6201,18.63,10.97,0.305937,0.359375
 30, 6595,  82, 6200,18.02,10.95,0.317968,0.218750
 35, 6618,  91, 6214,18.43,11.20,0.356406,0.531250
 40, 6594,  97, 6084,18.00, 8.88,0.384687,0.625000
 45, 6634,  94, 6183,18.72,10.65,0.404062,0.640625
 50, 6640,  79, 6264,18.83,12.10,0.400468,0.781250
