Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3874,   2, 3761,15.78,12.40,0.004843,0.015625
  5, 3665,  83, 3359, 9.53, 0.39,0.006406,0.000000
 10, 3614,  60, 3346, 8.01, 0.00,0.006250,0.015625
 15, 3603,  51, 3346, 7.68, 0.00,0.006718,0.000000
 20, 3592,  52, 3346, 7.35, 0.00,0.008125,0.000000
 25, 3583,  50, 3346, 7.08, 0.00,0.012968,0.015625
 30, 3602,  54, 3346, 7.65, 0.00,0.013125,0.015625
 35, 3591,  57, 3346, 7.32, 0.00,0.015468,0.000000
 40, 3580,  49, 3346, 6.99, 0.00,0.014843,0.015625
 45, 3596,  50, 3346, 7.47, 0.00,0.015312,0.015625
 50, 3621,  57, 3346, 8.22, 0.00,0.017812,0.015625
