Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8015,   8, 7213,16.85, 5.16,0.005625,0.015625
  5, 7727,  73, 7105,12.65, 3.59,0.009843,0.015625
 10, 7659,  80, 6967,11.66, 1.57,0.011093,0.015625
 15, 7625,  72, 6859,11.17, 0.00,0.012343,0.015625
 20, 7634,  70, 6875,11.30, 0.23,0.016875,0.031250
 25, 7595,  62, 6859,10.73, 0.00,0.017187,0.031250
 30, 7572,  82, 6859,10.40, 0.00,0.019531,0.015625
 35, 7619,  70, 6967,11.08, 1.57,0.014531,0.015625
 40, 7585,  82, 6859,10.58, 0.00,0.022500,0.046875
 45, 7511,  90, 6859, 9.51, 0.00,0.023125,0.015625
 50, 7574,  74, 6859,10.42, 0.00,0.023437,0.031250
