Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4202,   4, 4064, 8.58, 5.01,0.003750,0.015625
  5, 3945,  62, 3870, 1.94, 0.00,0.006093,0.015625
 10, 3900,  50, 3870, 0.78, 0.00,0.006562,0.015625
 15, 3899,  48, 3870, 0.75, 0.00,0.006250,0.000000
 20, 3894,  42, 3870, 0.62, 0.00,0.006718,0.000000
 25, 3893,  44, 3870, 0.59, 0.00,0.011875,0.015625
 30, 3901,  44, 3870, 0.80, 0.00,0.013125,0.000000
 35, 3895,  37, 3870, 0.65, 0.00,0.014062,0.015625
 40, 3896,  38, 3870, 0.67, 0.00,0.015000,0.015625
 45, 3896,  38, 3870, 0.67, 0.00,0.014375,0.000000
 50, 3893,  38, 3870, 0.59, 0.00,0.016562,0.015625
