Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4308,   3, 4247, 2.91, 1.46,0.011093,0.000000
  5, 4296,  41, 4247, 2.63, 1.46,0.017812,0.000000
 10, 4296,  33, 4247, 2.63, 1.46,0.016250,0.015625
 15, 4297,  33, 4209, 2.65, 0.55,0.019218,0.015625
 20, 4287,  34, 4209, 2.41, 0.55,0.019687,0.031250
 25, 4291,  32, 4186, 2.51, 0.00,0.021406,0.031250
 30, 4294,  36, 4209, 2.58, 0.55,0.025000,0.062500
 35, 4287,  34, 4209, 2.41, 0.55,0.026093,0.031250
 40, 4296,  26, 4247, 2.63, 1.46,0.028593,0.031250
 45, 4295,  32, 4209, 2.60, 0.55,0.031093,0.046875
 50, 4287,  32, 4186, 2.41, 0.00,0.031718,0.031250
