Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7597,   5, 6951,10.10, 0.74,0.006562,0.015625
  5, 7155,  72, 6951, 3.70, 0.74,0.010781,0.000000
 10, 7029,  62, 6951, 1.87, 0.74,0.011718,0.000000
 15, 7127,  52, 6951, 3.29, 0.74,0.014218,0.015625
 20, 7081,  61, 6951, 2.62, 0.74,0.018437,0.031250
 25, 7058,  67, 6900, 2.29, 0.00,0.022031,0.046875
 30, 7059,  60, 6951, 2.30, 0.74,0.025468,0.031250
 35, 7080,  65, 6951, 2.61, 0.74,0.030000,0.015625
 40, 7116,  61, 6951, 3.13, 0.74,0.027968,0.031250
 45, 7089,  63, 6951, 2.74, 0.74,0.029531,0.046875
 50, 7097,  71, 6951, 2.86, 0.74,0.037500,0.062500
