Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2196,   4, 2178, 5.32, 4.46,0.005937,0.000000
  5, 2125,  87, 2085, 1.92, 0.00,0.012343,0.015625
 10, 2119,  72, 2085, 1.63, 0.00,0.010625,0.000000
 15, 2115,  72, 2085, 1.44, 0.00,0.014687,0.015625
 20, 2109,  78, 2085, 1.15, 0.00,0.017968,0.015625
 25, 2109,  69, 2085, 1.15, 0.00,0.018750,0.015625
 30, 2111,  71, 2085, 1.25, 0.00,0.021562,0.015625
 35, 2112,  73, 2085, 1.29, 0.00,0.020781,0.015625
 40, 2109,  81, 2085, 1.15, 0.00,0.021406,0.031250
 45, 2108,  74, 2085, 1.10, 0.00,0.020000,0.015625
 50, 2118,  85, 2085, 1.58, 0.00,0.018750,0.015625
