Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2384,   1, 2365, 7.58, 6.72,0.007187,0.015625
  5, 2293,  37, 2216, 3.47, 0.00,0.010468,0.015625
 10, 2298,  36, 2216, 3.70, 0.00,0.010000,0.015625
 15, 2279,  41, 2216, 2.84, 0.00,0.019218,0.015625
 20, 2288,  40, 2216, 3.25, 0.00,0.020000,0.046875
 25, 2277,  33, 2216, 2.75, 0.00,0.015937,0.015625
 30, 2296,  32, 2216, 3.61, 0.00,0.024218,0.031250
 35, 2300,  39, 2216, 3.79, 0.00,0.031718,0.031250
 40, 2292,  32, 2216, 3.43, 0.00,0.033281,0.046875
 45, 2293,  37, 2216, 3.47, 0.00,0.035156,0.031250
 50, 2293,  25, 2216, 3.47, 0.00,0.030312,0.031250
