Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4473,   2, 4375,14.93,12.41,0.012343,0.015625
  5, 4228,  89, 4124, 8.63, 5.96,0.023437,0.031250
 10, 4225,  75, 4124, 8.56, 5.96,0.024375,0.031250
 15, 4210,  79, 3970, 8.17, 2.00,0.025781,0.031250
 20, 4214,  67, 3970, 8.27, 2.00,0.026406,0.031250
 25, 4222,  68, 4117, 8.48, 5.78,0.029375,0.078125
 30, 4211,  61, 4105, 8.20, 5.47,0.029531,0.046875
 35, 4215,  66, 4123, 8.30, 5.94,0.035156,0.031250
 40, 4212,  60, 3970, 8.22, 2.00,0.035156,0.031250
 45, 4204,  73, 3892, 8.02, 0.00,0.041406,0.093750
 50, 4212,  64, 4105, 8.22, 5.47,0.041093,0.093750
