Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2033,   7, 1950,10.43, 5.92,0.024687,0.015625
  5, 2020,  47, 1937, 9.72, 5.21,0.031562,0.031250
 10, 2021,  46, 1908, 9.78, 3.64,0.034218,0.046875
 15, 2023,  42, 1924, 9.89, 4.51,0.036406,0.046875
 20, 2027,  48, 1919,10.10, 4.24,0.039687,0.062500
 25, 2037,  39, 1931,10.65, 4.89,0.041406,0.046875
 30, 2037,  37, 1872,10.65, 1.68,0.042656,0.062500
 35, 2041,  45, 1944,10.86, 5.59,0.047500,0.062500
 40, 2043,  36, 1925,10.97, 4.56,0.048437,0.062500
 45, 2049,  46, 1896,11.30, 2.99,0.054062,0.078125
 50, 2046,  41, 1937,11.14, 5.21,0.054375,0.062500
