Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2218,   2, 2212, 6.38, 6.09,0.006093,0.015625
  5, 2149,  73, 2119, 3.07, 1.63,0.009843,0.015625
 10, 2130,  68, 2090, 2.16, 0.24,0.010312,0.000000
 15, 2127,  68, 2119, 2.01, 1.63,0.015000,0.015625
 20, 2128,  68, 2090, 2.06, 0.24,0.015781,0.015625
 25, 2125,  63, 2090, 1.92, 0.24,0.022343,0.031250
 30, 2126,  62, 2119, 1.97, 1.63,0.024062,0.031250
 35, 2123,  62, 2090, 1.82, 0.24,0.027187,0.046875
 40, 2127,  59, 2090, 2.01, 0.24,0.027500,0.015625
 45, 2128,  59, 2119, 2.06, 1.63,0.029843,0.031250
 50, 2128,  66, 2119, 2.06, 1.63,0.025937,0.046875
