Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6185,  11, 5885,11.97, 6.54,0.168437,0.140625
  5, 6148,  72, 5832,11.30, 5.58,0.266406,0.296875
 10, 6186,  84, 5855,11.98, 5.99,0.290000,0.296875
 15, 6184,  86, 5949,11.95, 7.69,0.310781,0.390625
 20, 6171,  70, 5880,11.71, 6.44,0.308125,0.312500
 25, 6163,  77, 5889,11.57, 6.61,0.336562,0.328125
 30, 6192,  86, 5930,12.09, 7.35,0.370156,0.578125
 35, 6207,  92, 5879,12.36, 6.43,0.403125,0.453125
 40, 6177,  77, 5810,11.82, 5.18,0.405000,0.468750
 45, 6200,  75, 5855,12.24, 5.99,0.425312,0.703125
 50, 6218,  73, 5854,12.56, 5.97,0.449531,0.484375
