Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2925,   0, 2891, 4.02, 2.81,0.007656,0.015625
  5, 2891,  52, 2851, 2.81, 1.39,0.011406,0.015625
 10, 2869,  79, 2812, 2.03, 0.00,0.015156,0.031250
 15, 2846,  80, 2812, 1.21, 0.00,0.020625,0.031250
 20, 2848,  77, 2812, 1.28, 0.00,0.024843,0.031250
 25, 2845,  72, 2812, 1.17, 0.00,0.025468,0.031250
 30, 2853,  78, 2812, 1.46, 0.00,0.029531,0.062500
 35, 2851,  76, 2812, 1.39, 0.00,0.032187,0.031250
 40, 2848,  76, 2812, 1.28, 0.00,0.026093,0.031250
 45, 2843,  78, 2812, 1.10, 0.00,0.035000,0.015625
 50, 2842,  80, 2812, 1.07, 0.00,0.036875,0.046875
