Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1054,   2, 1039, 1.84, 0.39,0.022343,0.031250
  5, 1052,  36, 1035, 1.64, 0.00,0.030312,0.031250
 10, 1049,  37, 1035, 1.35, 0.00,0.037343,0.046875
 15, 1051,  42, 1035, 1.55, 0.00,0.044531,0.031250
 20, 1047,  35, 1035, 1.16, 0.00,0.046562,0.046875
 25, 1053,  39, 1035, 1.74, 0.00,0.052968,0.046875
 30, 1045,  34, 1035, 0.97, 0.00,0.058281,0.046875
 35, 1046,  37, 1035, 1.06, 0.00,0.065625,0.078125
 40, 1052,  34, 1035, 1.64, 0.00,0.072656,0.109375
 45, 1053,  29, 1035, 1.74, 0.00,0.077343,0.093750
 50, 1052,  32, 1035, 1.64, 0.00,0.085625,0.093750
