Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2193,   4, 2149, 5.18, 3.07,0.008125,0.015625
  5, 2117,  83, 2085, 1.53, 0.00,0.012031,0.015625
 10, 2100,  82, 2085, 0.72, 0.00,0.012187,0.015625
 15, 2103,  73, 2085, 0.86, 0.00,0.014687,0.015625
 20, 2102,  65, 2085, 0.82, 0.00,0.013593,0.015625
 25, 2096,  74, 2085, 0.53, 0.00,0.014062,0.015625
 30, 2099,  67, 2085, 0.67, 0.00,0.019843,0.015625
 35, 2096,  68, 2085, 0.53, 0.00,0.023437,0.015625
 40, 2097,  64, 2085, 0.58, 0.00,0.021718,0.015625
 45, 2103,  66, 2085, 0.86, 0.00,0.019375,0.015625
 50, 2103,  61, 2085, 0.86, 0.00,0.022187,0.015625
