Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7807,   0, 7800,10.50,10.40,0.005625,0.015625
  5, 7097,  48, 7065, 0.45, 0.00,0.007968,0.000000
 10, 7069,  40, 7065, 0.06, 0.00,0.009687,0.000000
 15, 7068,  33, 7065, 0.04, 0.00,0.012031,0.015625
 20, 7076,  28, 7065, 0.16, 0.00,0.015937,0.015625
 25, 7073,  33, 7065, 0.11, 0.00,0.017187,0.015625
 30, 7071,  31, 7065, 0.08, 0.00,0.016875,0.015625
 35, 7070,  29, 7065, 0.07, 0.00,0.021406,0.015625
 40, 7065,  23, 7065, 0.00, 0.00,0.021406,0.015625
 45, 7076,  27, 7065, 0.16, 0.00,0.024687,0.015625
 50, 7069,  30, 7065, 0.06, 0.00,0.025781,0.031250
