Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7589,   5, 7129,10.64, 3.94,0.006562,0.015625
  5, 7191,  75, 6903, 4.84, 0.64,0.008750,0.000000
 10, 7092,  71, 6903, 3.40, 0.64,0.010468,0.000000
 15, 7065,  84, 6870, 3.00, 0.16,0.015937,0.031250
 20, 7061,  89, 6878, 2.95, 0.28,0.020625,0.015625
 25, 7066,  92, 6878, 3.02, 0.28,0.017812,0.031250
 30, 7057,  83, 6870, 2.89, 0.16,0.015000,0.015625
 35, 7050,  90, 6903, 2.78, 0.64,0.023437,0.031250
 40, 7047,  89, 6870, 2.74, 0.16,0.025312,0.031250
 45, 7056,  89, 6903, 2.87, 0.64,0.025937,0.046875
 50, 7059,  91, 6878, 2.92, 0.28,0.027656,0.031250
