Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3679,   5, 3323,10.71, 0.00,0.003906,0.000000
  5, 3578,  42, 3323, 7.67, 0.00,0.005937,0.000000
 10, 3505,  61, 3323, 5.48, 0.00,0.007500,0.000000
 15, 3504,  70, 3323, 5.45, 0.00,0.007031,0.000000
 20, 3500,  54, 3323, 5.33, 0.00,0.008593,0.000000
 25, 3500,  64, 3323, 5.33, 0.00,0.013437,0.015625
 30, 3506,  62, 3323, 5.51, 0.00,0.013125,0.015625
 35, 3498,  73, 3323, 5.27, 0.00,0.016093,0.015625
 40, 3493,  58, 3323, 5.12, 0.00,0.015625,0.031250
 45, 3483,  69, 3323, 4.81, 0.00,0.016562,0.015625
 50, 3491,  68, 3323, 5.06, 0.00,0.017656,0.000000
