Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9569,  14, 9149,12.14, 7.22,0.160000,0.171875
  5, 9328, 176, 8967, 9.32, 5.09,0.317656,0.312500
 10, 9328, 165, 8890, 9.32, 4.18,0.337031,0.437500
 15, 9304, 168, 8890, 9.04, 4.18,0.367031,0.437500
 20, 9308, 152, 8967, 9.08, 5.09,0.380312,0.390625
 25, 9320, 138, 8959, 9.22, 4.99,0.395625,0.359375
 30, 9315, 145, 8950, 9.16, 4.89,0.434843,0.625000
 35, 9294, 153, 8920, 8.92, 4.54,0.481718,0.484375
 40, 9291, 165, 8922, 8.88, 4.56,0.536718,0.671875
 45, 9289, 152, 8890, 8.86, 4.18,0.549687,0.781250
 50, 9346, 148, 8959, 9.53, 4.99,0.565000,0.625000
