Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1272,   6, 1245,10.61, 8.26,0.032500,0.015625
  5, 1247,  75, 1211, 8.43, 5.30,0.056250,0.062500
 10, 1248,  66, 1205, 8.52, 4.78,0.068437,0.125000
 15, 1244,  62, 1207, 8.17, 4.96,0.068125,0.093750
 20, 1246,  54, 1207, 8.35, 4.96,0.075000,0.109375
 25, 1245,  56, 1211, 8.26, 5.30,0.078906,0.093750
 30, 1245,  53, 1207, 8.26, 4.96,0.088593,0.156250
 35, 1245,  60, 1207, 8.26, 4.96,0.092812,0.125000
 40, 1245,  57, 1205, 8.26, 4.78,0.108906,0.156250
 45, 1244,  55, 1207, 8.17, 4.96,0.109218,0.203125
 50, 1245,  56, 1207, 8.26, 4.96,0.114531,0.187500
