Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8026,  10, 7721, 4.63, 0.65,0.005781,0.015625
  5, 7824,  75, 7715, 1.99, 0.57,0.009062,0.015625
 10, 7793,  75, 7671, 1.59, 0.00,0.010156,0.015625
 15, 7790,  71, 7671, 1.55, 0.00,0.013750,0.015625
 20, 7797,  77, 7671, 1.64, 0.00,0.015312,0.015625
 25, 7791,  83, 7671, 1.56, 0.00,0.016250,0.015625
 30, 7798,  75, 7671, 1.66, 0.00,0.019218,0.031250
 35, 7786,  74, 7671, 1.50, 0.00,0.018437,0.046875
 40, 7793,  79, 7671, 1.59, 0.00,0.020312,0.031250
 45, 7784,  79, 7671, 1.47, 0.00,0.019531,0.015625
 50, 7803,  76, 7671, 1.72, 0.00,0.020156,0.015625
