Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6411,  11, 6090,11.30, 5.73,0.149218,0.125000
  5, 6296,  95, 5973, 9.31, 3.70,0.244062,0.281250
 10, 6310, 114, 5974, 9.55, 3.72,0.281875,0.234375
 15, 6314, 100, 5973, 9.62, 3.70,0.287343,0.390625
 20, 6279,  97, 5973, 9.01, 3.70,0.305000,0.328125
 25, 6284,  99, 5973, 9.10, 3.70,0.327031,0.421875
 30, 6295, 112, 5974, 9.29, 3.72,0.368750,0.328125
 35, 6321, 101, 5973, 9.74, 3.70,0.377031,0.781250
 40, 6350,  91, 6002,10.24, 4.20,0.392656,0.265625
 45, 6317, 112, 6024, 9.67, 4.58,0.442500,0.468750
 50, 6295, 112, 5995, 9.29, 4.08,0.464375,0.437500
