Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8630,   9, 8044,19.10,11.01,0.013906,0.015625
  5, 8100, 139, 7304,11.79, 0.80,0.028906,0.046875
 10, 7898, 181, 7292, 9.00, 0.63,0.033593,0.031250
 15, 7854, 179, 7281, 8.39, 0.48,0.033906,0.046875
 20, 7858, 146, 7246, 8.45, 0.00,0.033281,0.046875
 25, 7877, 182, 7281, 8.71, 0.48,0.040625,0.062500
 30, 7930, 169, 7281, 9.44, 0.48,0.038593,0.031250
 35, 7905, 159, 7292, 9.09, 0.63,0.038906,0.046875
 40, 7832, 184, 7309, 8.09, 0.87,0.044687,0.046875
 45, 7846, 175, 7281, 8.28, 0.48,0.046562,0.046875
 50, 7859, 180, 7319, 8.46, 1.01,0.047031,0.062500
