Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2844,   6, 2801, 6.32, 4.71,0.007031,0.015625
  5, 2807,  68, 2782, 4.93, 4.00,0.009687,0.015625
 10, 2805,  57, 2782, 4.86, 4.00,0.009687,0.015625
 15, 2805,  59, 2782, 4.86, 4.00,0.015468,0.000000
 20, 2810,  54, 2739, 5.05, 2.39,0.017500,0.031250
 25, 2807,  61, 2782, 4.93, 4.00,0.018750,0.015625
 30, 2808,  54, 2782, 4.97, 4.00,0.019687,0.015625
 35, 2808,  55, 2782, 4.97, 4.00,0.020468,0.015625
 40, 2805,  56, 2675, 4.86, 0.00,0.018906,0.031250
 45, 2815,  55, 2764, 5.23, 3.33,0.020625,0.031250
 50, 2813,  62, 2782, 5.16, 4.00,0.022656,0.031250
