Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3709,   4, 3346,11.62, 0.69,0.005312,0.015625
  5, 3570,  45, 3323, 7.43, 0.00,0.008281,0.000000
 10, 3576,  58, 3323, 7.61, 0.00,0.008750,0.015625
 15, 3528,  53, 3323, 6.17, 0.00,0.008593,0.000000
 20, 3515,  65, 3323, 5.78, 0.00,0.009843,0.015625
 25, 3482,  77, 3323, 4.78, 0.00,0.012812,0.000000
 30, 3500,  67, 3323, 5.33, 0.00,0.012656,0.015625
 35, 3485,  63, 3323, 4.88, 0.00,0.012812,0.015625
 40, 3485,  76, 3323, 4.88, 0.00,0.015937,0.015625
 45, 3499,  72, 3323, 5.30, 0.00,0.016875,0.015625
 50, 3496,  72, 3323, 5.21, 0.00,0.016875,0.015625
