Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3261,   3, 3168, 4.89, 1.90,0.014062,0.015625
  5, 3251,  29, 3122, 4.57, 0.42,0.017968,0.015625
 10, 3231,  38, 3122, 3.92, 0.42,0.029843,0.031250
 15, 3227,  37, 3114, 3.80, 0.16,0.032500,0.031250
 20, 3228,  44, 3122, 3.83, 0.42,0.035312,0.031250
 25, 3241,  33, 3109, 4.25, 0.00,0.036250,0.062500
 30, 3233,  36, 3168, 3.99, 1.90,0.032187,0.031250
 35, 3246,  31, 3122, 4.41, 0.42,0.040781,0.078125
 40, 3222,  45, 3113, 3.63, 0.13,0.047656,0.046875
 45, 3236,  31, 3122, 4.08, 0.42,0.043437,0.031250
 50, 3249,  35, 3116, 4.50, 0.23,0.044687,0.062500
