Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3787,   3, 3336,13.52, 0.00,0.004375,0.000000
  5, 3584,  43, 3336, 7.43, 0.00,0.005156,0.000000
 10, 3518,  50, 3336, 5.46, 0.00,0.006718,0.000000
 15, 3467,  59, 3336, 3.93, 0.00,0.006093,0.000000
 20, 3451,  72, 3336, 3.45, 0.00,0.007500,0.000000
 25, 3464,  72, 3336, 3.84, 0.00,0.012812,0.000000
 30, 3434,  64, 3336, 2.94, 0.00,0.012031,0.000000
 35, 3466,  69, 3336, 3.90, 0.00,0.014218,0.015625
 40, 3425,  75, 3336, 2.67, 0.00,0.014687,0.015625
 45, 3445,  64, 3336, 3.27, 0.00,0.014375,0.015625
 50, 3448,  79, 3336, 3.36, 0.00,0.016562,0.031250
