Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2164,   4, 2126, 6.76, 4.88,0.022500,0.015625
  5, 2130,  91, 2038, 5.08, 0.54,0.038437,0.062500
 10, 2126,  95, 2038, 4.88, 0.54,0.042187,0.062500
 15, 2112, 109, 2038, 4.19, 0.54,0.049843,0.078125
 20, 2125, 104, 2038, 4.83, 0.54,0.051093,0.062500
 25, 2125,  94, 2038, 4.83, 0.54,0.052187,0.062500
 30, 2125,  99, 2038, 4.83, 0.54,0.057500,0.093750
 35, 2115, 106, 2038, 4.34, 0.54,0.061718,0.046875
 40, 2130,  93, 2038, 5.08, 0.54,0.061562,0.062500
 45, 2113, 103, 2038, 4.24, 0.54,0.067968,0.078125
 50, 2125,  95, 2038, 4.83, 0.54,0.067500,0.078125
