Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2194,   4, 2178, 5.23, 4.46,0.006875,0.015625
  5, 2117,  87, 2085, 1.53, 0.00,0.010625,0.015625
 10, 2103,  78, 2085, 0.86, 0.00,0.011093,0.015625
 15, 2100,  73, 2085, 0.72, 0.00,0.024531,0.015625
 20, 2097,  68, 2085, 0.58, 0.00,0.021875,0.015625
 25, 2099,  63, 2085, 0.67, 0.00,0.028125,0.015625
 30, 2106,  68, 2085, 1.01, 0.00,0.032343,0.015625
 35, 2103,  64, 2085, 0.86, 0.00,0.032968,0.015625
 40, 2103,  67, 2085, 0.86, 0.00,0.028906,0.031250
 45, 2102,  70, 2085, 0.82, 0.00,0.026718,0.031250
 50, 2102,  66, 2085, 0.82, 0.00,0.023281,0.015625
