Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3149,   8, 2972,16.33, 9.79,0.015937,0.015625
  5, 3094,  40, 2816,14.30, 4.03,0.021250,0.031250
 10, 3109,  55, 2803,14.85, 3.55,0.024531,0.031250
 15, 3102,  56, 2930,14.59, 8.24,0.031718,0.031250
 20, 3111,  45, 2803,14.92, 3.55,0.031718,0.031250
 25, 3121,  44, 2803,15.29, 3.55,0.027343,0.031250
 30, 3122,  49, 2803,15.33, 3.55,0.032031,0.046875
 35, 3130,  42, 2803,15.63, 3.55,0.032968,0.031250
 40, 3116,  52, 2709,15.11, 0.07,0.036562,0.062500
 45, 3131,  48, 2903,15.66, 7.24,0.037812,0.031250
 50, 3134,  45, 2882,15.77, 6.46,0.032500,0.062500
