Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9921,   2, 9650, 3.80, 0.96,0.015156,0.015625
  5, 9910,  11, 9650, 3.68, 0.96,0.014531,0.015625
 10, 9880,  23, 9634, 3.37, 0.80,0.020156,0.031250
 15, 9872,  28, 9650, 3.29, 0.96,0.020937,0.031250
 20, 9868,  28, 9632, 3.24, 0.77,0.020937,0.031250
 25, 9831,  38, 9558, 2.86, 0.00,0.024843,0.031250
 30, 9850,  30, 9634, 3.06, 0.80,0.024687,0.046875
 35, 9823,  33, 9634, 2.77, 0.80,0.028437,0.031250
 40, 9829,  34, 9634, 2.84, 0.80,0.030468,0.031250
 45, 9847,  33, 9634, 3.02, 0.80,0.033125,0.031250
 50, 9829,  36, 9634, 2.84, 0.80,0.035156,0.031250
