Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3734,   5, 3394,12.37, 2.14,0.004062,0.000000
  5, 3608,  53, 3323, 8.58, 0.00,0.006250,0.000000
 10, 3550,  58, 3323, 6.83, 0.00,0.007343,0.015625
 15, 3526,  58, 3323, 6.11, 0.00,0.006250,0.000000
 20, 3562,  60, 3323, 7.19, 0.00,0.008281,0.015625
 25, 3524,  70, 3323, 6.05, 0.00,0.013281,0.015625
 30, 3515,  63, 3323, 5.78, 0.00,0.012656,0.015625
 35, 3554,  68, 3323, 6.95, 0.00,0.014062,0.015625
 40, 3554,  61, 3323, 6.95, 0.00,0.014062,0.015625
 45, 3530,  62, 3323, 6.23, 0.00,0.015000,0.015625
 50, 3499,  84, 3323, 5.30, 0.00,0.016250,0.015625
