Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7134,  14, 6842,21.02,16.06,0.198906,0.187500
  5, 7035, 107, 6638,19.34,12.60,0.328593,0.359375
 10, 6979, 123, 6346,18.39, 7.65,0.369375,0.640625
 15, 7052, 106, 6602,19.63,11.99,0.377968,0.531250
 20, 7057, 105, 6659,19.71,12.96,0.416406,0.562500
 25, 7043,  95, 6516,19.47,10.53,0.395937,0.546875
 30, 7031, 107, 6606,19.27,12.06,0.440625,0.734375
 35, 7059, 104, 6288,19.75, 6.67,0.446718,0.812500
 40, 7065, 113, 6499,19.85,10.25,0.485156,0.828125
 45, 7082, 102, 6660,20.14,12.98,0.492968,1.218750
 50, 7064, 115, 6387,19.83, 8.35,0.582343,0.953125
