Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7859,  11, 7413,12.06, 5.70,0.013593,0.015625
  5, 7385, 209, 7105, 5.30, 1.31,0.032968,0.015625
 10, 7364, 157, 7039, 5.00, 0.37,0.031093,0.046875
 15, 7370, 163, 7100, 5.09, 1.24,0.032187,0.062500
 20, 7364, 156, 7047, 5.00, 0.48,0.032187,0.046875
 25, 7365, 171, 7105, 5.02, 1.31,0.036875,0.046875
 30, 7391, 160, 7105, 5.39, 1.31,0.036718,0.093750
 35, 7379, 161, 7100, 5.22, 1.24,0.040312,0.046875
 40, 7390, 172, 7100, 5.38, 1.24,0.040312,0.062500
 45, 7378, 176, 7100, 5.20, 1.24,0.043437,0.062500
 50, 7396, 175, 7087, 5.46, 1.06,0.045781,0.046875
