Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1129,   3, 1088,11.01, 6.98,0.020625,0.015625
  5, 1121,  50, 1084,10.23, 6.59,0.033281,0.031250
 10, 1121,  55, 1081,10.23, 6.29,0.036406,0.031250
 15, 1122,  56, 1084,10.32, 6.59,0.040000,0.046875
 20, 1120,  56, 1084,10.13, 6.59,0.042343,0.046875
 25, 1121,  51, 1087,10.23, 6.88,0.045000,0.031250
 30, 1124,  58, 1084,10.52, 6.59,0.050468,0.062500
 35, 1121,  48, 1084,10.23, 6.59,0.049218,0.062500
 40, 1123,  49, 1084,10.42, 6.59,0.054218,0.046875
 45, 1123,  53, 1084,10.42, 6.59,0.057968,0.062500
 50, 1123,  47, 1088,10.42, 6.98,0.056875,0.046875
