Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1900,  11, 1757,14.87, 6.23,0.027968,0.046875
  5, 1848, 109, 1706,11.73, 3.14,0.090937,0.140625
 10, 1856, 110, 1706,12.21, 3.14,0.084375,0.078125
 15, 1856,  99, 1719,12.21, 3.93,0.094062,0.171875
 20, 1868,  87, 1721,12.94, 4.05,0.100156,0.109375
 25, 1843, 104, 1706,11.43, 3.14,0.105000,0.078125
 30, 1870,  90, 1706,13.06, 3.14,0.099375,0.125000
 35, 1882,  90, 1706,13.78, 3.14,0.106406,0.171875
 40, 1867,  96, 1725,12.88, 4.29,0.109687,0.125000
 45, 1878,  81, 1725,13.54, 4.29,0.106406,0.062500
 50, 1885,  94, 1713,13.97, 3.57,0.124531,0.171875
