Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2363,   2, 2299, 7.21, 4.31,0.025937,0.031250
  5, 2334,  59, 2227, 5.90, 1.04,0.038750,0.062500
 10, 2332,  53, 2255, 5.81, 2.31,0.042500,0.046875
 15, 2327,  53, 2228, 5.58, 1.09,0.047656,0.062500
 20, 2326,  61, 2222, 5.54, 0.82,0.052812,0.078125
 25, 2338,  46, 2222, 6.08, 0.82,0.052812,0.093750
 30, 2334,  49, 2222, 5.90, 0.82,0.059687,0.109375
 35, 2327,  49, 2222, 5.58, 0.82,0.063750,0.093750
 40, 2338,  55, 2227, 6.08, 1.04,0.069218,0.125000
 45, 2337,  48, 2222, 6.03, 0.82,0.071875,0.171875
 50, 2326,  48, 2222, 5.54, 0.82,0.077343,0.171875
