Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6513,  10, 6327,17.52,14.16,0.125312,0.156250
  5, 6429,  84, 6096,16.01,10.00,0.192187,0.234375
 10, 6440,  83, 6094,16.20, 9.96,0.201406,0.203125
 15, 6438,  96, 6104,16.17,10.14,0.223125,0.203125
 20, 6428,  86, 6092,15.99, 9.92,0.251562,0.406250
 25, 6477,  99, 6161,16.87,11.17,0.248750,0.156250
 30, 6486,  82, 6083,17.03, 9.76,0.243125,0.390625
 35, 6447,  81, 6092,16.33, 9.92,0.255156,0.296875
 40, 6453,  87, 6103,16.44,10.12,0.273437,0.312500
 45, 6498,  80, 6108,17.25,10.21,0.272968,0.500000
 50, 6487,  81, 6124,17.05,10.50,0.282187,0.500000
