Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9250,   9, 8707,11.58, 5.03,0.017812,0.015625
  5, 8995, 120, 8550, 8.50, 3.14,0.031093,0.031250
 10, 8877, 117, 8518, 7.08, 2.75,0.036250,0.046875
 15, 8875, 114, 8558, 7.06, 3.23,0.037968,0.062500
 20, 8910, 120, 8456, 7.48, 2.00,0.044218,0.078125
 25, 8861, 106, 8548, 6.89, 3.11,0.046406,0.046875
 30, 8882,  96, 8456, 7.14, 2.00,0.050468,0.046875
 35, 8906, 114, 8333, 7.43, 0.52,0.058125,0.125000
 40, 8863, 122, 8333, 6.91, 0.52,0.066562,0.156250
 45, 8852, 114, 8456, 6.78, 2.00,0.068125,0.078125
 50, 8898, 113, 8421, 7.33, 1.58,0.072968,0.156250
