Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7511,   9, 7179,13.51, 8.49,0.219843,0.203125
  5, 7380, 152, 7126,11.53, 7.69,0.406406,0.687500
 10, 7365, 165, 6971,11.30, 5.35,0.461562,0.593750
 15, 7340, 171, 7005,10.93, 5.86,0.525468,0.546875
 20, 7362, 183, 7126,11.26, 7.69,0.612656,0.765625
 25, 7377, 169, 7085,11.49, 7.07,0.651718,1.062500
 30, 7342, 187, 7126,10.96, 7.69,0.765781,0.968750
 35, 7337, 181, 7116,10.88, 7.54,0.830937,1.437500
 40, 7330, 183, 7126,10.78, 7.69,0.931093,1.187500
 45, 7364, 170, 7126,11.29, 7.69,0.958437,1.234375
 50, 7328, 175, 7053,10.75, 6.59,1.048125,1.484375
