Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7859,   4, 7719,14.58,12.54,0.007343,0.000000
  5, 7411,  69, 6903, 8.05, 0.64,0.009843,0.000000
 10, 7275,  63, 6903, 6.07, 0.64,0.010000,0.015625
 15, 7248,  80, 6903, 5.67, 0.64,0.014375,0.015625
 20, 7183,  80, 6903, 4.72, 0.64,0.016093,0.015625
 25, 7177,  65, 6903, 4.64, 0.64,0.015781,0.015625
 30, 7230,  79, 6903, 5.41, 0.64,0.014218,0.015625
 35, 7151,  70, 6895, 4.26, 0.52,0.015781,0.031250
 40, 7191,  87, 6903, 4.84, 0.64,0.026093,0.015625
 45, 7150,  85, 6895, 4.24, 0.52,0.023593,0.031250
 50, 7167,  98, 6895, 4.49, 0.52,0.025312,0.031250
