Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10658,   3,10604,31.29,30.62,0.006875,0.000000
  5, 8496,  79, 8154, 4.66, 0.44,0.012187,0.031250
 10, 8445,  56, 8154, 4.03, 0.44,0.012031,0.015625
 15, 8419,  62, 8118, 3.71, 0.00,0.019375,0.015625
 20, 8438,  62, 8118, 3.94, 0.00,0.020312,0.015625
 25, 8438,  65, 8118, 3.94, 0.00,0.022187,0.031250
 30, 8408,  63, 8118, 3.57, 0.00,0.024531,0.015625
 35, 8434,  67, 8118, 3.89, 0.00,0.026406,0.031250
 40, 8399,  62, 8118, 3.46, 0.00,0.022500,0.015625
 45, 8391,  66, 8118, 3.36, 0.00,0.029687,0.031250
 50, 8406,  61, 8118, 3.55, 0.00,0.030781,0.031250
