Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2372,   2, 2259, 9.56, 4.34,0.006250,0.000000
  5, 2286,  70, 2165, 5.59, 0.00,0.013750,0.031250
 10, 2259,  88, 2165, 4.34, 0.00,0.019062,0.015625
 15, 2255,  78, 2165, 4.16, 0.00,0.025781,0.015625
 20, 2255,  70, 2165, 4.16, 0.00,0.027500,0.062500
 25, 2247,  82, 2165, 3.79, 0.00,0.030156,0.046875
 30, 2256,  69, 2165, 4.20, 0.00,0.029218,0.031250
 35, 2262,  70, 2165, 4.48, 0.00,0.028593,0.062500
 40, 2259,  67, 2165, 4.34, 0.00,0.027812,0.031250
 45, 2266,  67, 2165, 4.67, 0.00,0.035625,0.046875
 50, 2270,  64, 2165, 4.85, 0.00,0.033906,0.046875
