Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7707,   6, 6974,12.36, 1.68,0.005937,0.015625
  5, 7332, 118, 6941, 6.90, 1.20,0.011562,0.000000
 10, 7129, 137, 6895, 3.94, 0.52,0.015937,0.000000
 15, 7115, 117, 6859, 3.73, 0.00,0.016250,0.015625
 20, 7062, 106, 6859, 2.96, 0.00,0.021250,0.015625
 25, 7058, 106, 6859, 2.90, 0.00,0.023437,0.031250
 30, 7079,  97, 6859, 3.21, 0.00,0.023750,0.015625
 35, 7062, 107, 6909, 2.96, 0.73,0.026875,0.015625
 40, 7040,  95, 6859, 2.64, 0.00,0.026093,0.031250
 45, 7041,  95, 6859, 2.65, 0.00,0.027656,0.031250
 50, 7074, 100, 6859, 3.13, 0.00,0.030000,0.031250
