Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8320,   8, 7801,18.06,10.70,0.011875,0.000000
  5, 7477, 141, 7162, 6.10, 1.63,0.027031,0.078125
 10, 7306, 138, 7132, 3.68, 1.21,0.029218,0.031250
 15, 7358, 139, 7132, 4.41, 1.21,0.028125,0.015625
 20, 7365, 130, 7132, 4.51, 1.21,0.029687,0.046875
 25, 7315, 131, 7132, 3.80, 1.21,0.029843,0.062500
 30, 7318, 126, 7162, 3.85, 1.63,0.032031,0.046875
 35, 7303, 126, 7132, 3.63, 1.21,0.034531,0.062500
 40, 7342, 125, 7162, 4.19, 1.63,0.032812,0.046875
 45, 7322, 120, 7132, 3.90, 1.21,0.033750,0.062500
 50, 7362, 124, 7132, 4.47, 1.21,0.035781,0.046875
