Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2360,   2, 2243,13.19, 7.58,0.007187,0.015625
  5, 2271,  55, 2215, 8.92, 6.24,0.009062,0.000000
 10, 2260,  52, 2182, 8.39, 4.65,0.009375,0.015625
 15, 2253,  50, 2154, 8.06, 3.31,0.015000,0.015625
 20, 2267,  50, 2151, 8.73, 3.17,0.017968,0.015625
 25, 2265,  51, 2192, 8.63, 5.13,0.020625,0.031250
 30, 2268,  42, 2182, 8.78, 4.65,0.020781,0.031250
 35, 2256,  46, 2182, 8.20, 4.65,0.021093,0.031250
 40, 2270,  59, 2182, 8.87, 4.65,0.017343,0.031250
 45, 2268,  42, 2182, 8.78, 4.65,0.022187,0.031250
 50, 2267,  51, 2182, 8.73, 4.65,0.023593,0.031250
