Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8298,   4, 8063, 7.68, 4.63,0.005625,0.015625
  5, 8154,  42, 7706, 5.81, 0.00,0.008125,0.015625
 10, 8042,  75, 7706, 4.36, 0.00,0.011093,0.000000
 15, 7982,  74, 7706, 3.58, 0.00,0.017656,0.015625
 20, 7959,  72, 7706, 3.28, 0.00,0.019843,0.015625
 25, 7954,  74, 7706, 3.22, 0.00,0.020312,0.031250
 30, 7908,  81, 7706, 2.62, 0.00,0.021562,0.015625
 35, 7884,  80, 7706, 2.31, 0.00,0.020625,0.015625
 40, 7918,  83, 7706, 2.75, 0.00,0.027343,0.031250
 45, 7909,  74, 7706, 2.63, 0.00,0.027968,0.046875
 50, 7928,  84, 7706, 2.88, 0.00,0.032656,0.031250
