Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7563,  15, 7311,18.10,14.16,0.186406,0.218750
  5, 7380, 156, 6884,15.24, 7.50,0.343281,0.468750
 10, 7292, 189, 6941,13.87, 8.39,0.413437,0.593750
 15, 7307, 150, 7045,14.10,10.01,0.430468,0.640625
 20, 7255, 184, 6867,13.29, 7.23,0.515000,0.703125
 25, 7266, 171, 6941,13.46, 8.39,0.564843,0.859375
 30, 7234, 189, 6941,12.96, 8.39,0.650312,0.828125
 35, 7254, 179, 6924,13.27, 8.12,0.700625,1.375000
 40, 7277, 180, 6941,13.63, 8.39,0.765625,1.187500
 45, 7245, 184, 6867,13.13, 7.23,0.855781,1.437500
 50, 7223, 182, 6884,12.79, 7.50,0.914062,1.046875
